PrimaryDI|deviceRecordStatus|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
bec8ec67-2724-4722-b30d-8c686395e97b|Published|2014-10-10||In Commercial Distribution|MENTOR MemoryShape Breast Implant|3341102|3341102|MENTOR TEXAS L.P.|1|Medium Height, High Profile Silicone Gel-Filled Breast Implant, 300cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ec80d97e-7e9e-4c00-9067-7475533812f7|Published|2014-10-10||In Commercial Distribution|MENTOR MemoryShape Breast Implant|3341307|3341307|MENTOR TEXAS L.P.|1|Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 370cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
3ee805b7-343a-457a-b9d5-839793e08203|Published|2014-10-10||In Commercial Distribution|MENTOR MemoryShape Breast Implant|3341007|3341007|MENTOR TEXAS L.P.|1|Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 170cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
064da217-58d1-48b2-8e29-4cda70969f1a|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3548007MC|3548007MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 800cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
e5bbdcfa-4d28-477a-9aec-ea9c75db7048|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3547507MC|3547507MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 750cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
c00aa02f-1666-40b1-8257-68e7ccbc7d32|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3545107MC|3545107MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 510cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
420fbe38-1b23-4290-b8ee-b4d8cd711389|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3543407MC|3543407MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 340cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
6e0a5181-f9d9-46b3-aa75-ac4a0321162a|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3541707MC|3541707MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 170cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
7469f309-84af-407f-b1f1-8c85e392c953|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3541507MC|3541507MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 150cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
e0af6883-8919-4045-b313-6f1977202875|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3541307MC|3541307MC|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 130cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
fbd8c27b-7943-418d-94a2-de56e6d4eb51|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507800MC|3507800MC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 800cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
a579b3f2-4fba-4001-b487-a664bd8ce28c|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507360MC|3507360MC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 360cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
958c7ea2-c142-4441-910a-70f3386685e3|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507190MC|3507190MC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 190cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
cf46ef00-8455-404d-b509-a39cc86bb64b|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507150MC|3507150MC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 150cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ca844f36-ad03-420b-8a33-ef5ab6c15791|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3546501|3546501|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 650cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
d3f21e70-652e-497f-b3ea-2e0b46f27573|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507501BC|3507501BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 750cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
c518dfda-6f03-45aa-bae8-bb263658524c|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3504751BC|3504751BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 475cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
80a31e32-5cdf-474b-9c30-d3e87838c04b|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3544400|3544400|MENTOR TEXAS L.P.|1|SILTEX Round High Profile Gel-Filled Breast Implant, 400cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
5eed6dd1-3338-4fa0-b4be-d5a7705ca5e7|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3544275|3544275|MENTOR TEXAS L.P.|1|SILTEX Round High Profile Gel-Filled Breast Implant, 275cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ecfa0046-55dd-42b7-9841-f0a31225929b|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3544125|3544125|MENTOR TEXAS L.P.|1|SILTEX Round High Profile Gel-Filled Breast Implant, 125cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
dd761c68-ba6f-4524-a0a6-5b69e94995b2|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3545501|3545501|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 550cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
ddbda4e9-7fc8-45c4-9888-e3ddc4121e3d|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3543001|3543001|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 300cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
bed74135-ae57-4ca9-b2bd-bf48f05dcd28|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3542001|3542001|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 200cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
24db66f6-f048-4874-9c53-f50522366384|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3545507|3545507|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Profile Gel-Filled Breast Implant, 550cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
1ebf6846-544e-499c-b83d-0a5f64e49762|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3541007|3541007|MENTOR TEXAS L.P.|1|SILTEX Round Moderate Profile Gel-Filled Breast Implant, 100cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
2572d3a8-674f-457f-92c8-831edfe4b7e3|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3506504BC|3506504BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 650cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
231c3d0c-5850-47d5-8677-586ef14150f5|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3506004BC|3506004BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 600cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
6a009b86-8f8b-42d7-a557-944683db38ee|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3504254BC|3504254BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 425cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
59f1aa9c-308c-4f67-b1a9-daf153318da1|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3504004BC|3504004BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 400cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
c190a49b-16e0-4b46-8c41-24e4589a2f9d|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3503504BC|3503504BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 350cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
6e1f59f1-2ce9-45a7-9c83-f2499d91bba3|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3502754BC|3502754BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 275cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
da7ba4e6-70b9-4c66-960c-b3377e84bda6|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3501754BC|3501754BC|MENTOR TEXAS L.P.|1|Smooth Round High Profile Gel-Filled Breast Implant, 175cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
e75359ff-1096-464a-aabd-73de486f433b|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3508001BC|3508001BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 800cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
fc4a86e3-ebed-4271-a3c5-6a017eb0d348|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3505501BC|3505501BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 550cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
3721d90a-01f8-408a-b7d0-b6a39d5e6bd4|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3505001BC|3505001BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 500cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
9d76e4b6-da3c-40e4-bdc2-b95395593110|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3501001BC|3501001BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 100cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
2f886001-d0f9-490e-8ef1-2c9feb55ee58|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507600BC|3507600BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Profile Gel-Filled Breast Implant, 600cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
62c00677-2d56-48c1-b9b5-e9ca1553ed94|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507275BC|3507275BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Profile Gel-Filled Breast Implant, 275cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
99005dae-76ab-44ab-871e-9c14f2aad12c|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507200BC|3507200BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Profile Gel-Filled Breast Implant, 200cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
bf5aafc2-e0e1-4f2b-b7f8-730d6771dd9e|Published|2014-09-17||In Commercial Distribution|MENTOR MemoryGel Breast Implant|3507100BC|3507100BC|MENTOR TEXAS L.P.|1|Smooth Round Moderate Profile Gel-Filled Breast Implant, 100cc||||||true|true|true||true||||Labeling does not contain MRI Safety Information|true||true|
babf4da5-bdcc-45e8-9e69-e9b6a2af11e8|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSX-750|TSX-750|Allergan, Inc.|1|Natrelle Inspira TSX 750cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
647beb02-0697-45b7-8a9c-3d2c020d5199|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSX-615|TSX-615|Allergan, Inc.|1|Natrelle Inspira TSX 615cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
5e6d5513-f88c-4364-bd1d-7407a9360aec|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSX-205|TSX-205|Allergan, Inc.|1|Natrelle Inspira TSX 205cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
dd7a0719-3730-4efa-8aae-8d9b45647167|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-770|TSF-770|Allergan, Inc.|1|Natrelle Inspira TSF 770cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
541555f7-d4c1-4955-a47a-594bbb09b3e3|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-650|TSF-650|Allergan, Inc.|1|Natrelle Inspira TSF 650cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
191e5772-bd09-4ba6-9b31-7e2cf9415d91|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-560|TSF-560|Allergan, Inc.|1|Natrelle Inspira TSF 560cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
8a1e56a9-3d11-4e4f-8dcc-30e5e83ca6f1|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-385|TSF-385|Allergan, Inc.|1|Natrelle Inspira TSF 385cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
8cb3e1c0-b422-47e8-8775-695dde944d7a|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-365|TSF-365|Allergan, Inc.|1|Natrelle Inspira TSF 365cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
332a6d14-cedd-4581-922f-88feedac483b|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSF-325|TSF-325|Allergan, Inc.|1|Natrelle Inspira TSF 325cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
9d775532-2964-440b-99c7-609ead522e87|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSM-600|TSM-600|Allergan, Inc.|1|Natrelle Inspira TSM 600cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
460b85ec-82a1-4360-abc0-84c55fef55a7|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSM-445|TSM-445|Allergan, Inc.|1|Natrelle Inspira TSM 445cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
88d9e7b1-e4a7-4555-9840-919aa9a37cfd|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSM-345|TSM-345|Allergan, Inc.|1|Natrelle Inspira TSM 345cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
7abab9df-d51b-4c58-934c-50e2bb4d714a|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSM-295|TSM-295|Allergan, Inc.|1|Natrelle Inspira TSM 295cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
413e263f-0fb3-444f-a819-45289941376c|Published|2017-01-13||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSM-255|TSM-255|Allergan, Inc.|1|Natrelle Inspira TSM 255cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
9d6b2478-2fba-4255-b96d-a79a391323a2|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSLP-340|TSLP-340|Allergan, Inc.|1|Natrelle Inspira TSLP 340cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
fdbff470-f646-4104-bc36-2891b2ba5be8|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSLP-265|TSLP-265|Allergan, Inc.|1|Natrelle Inspira TSLP 265cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
3bfe12b6-6690-4e0d-8303-34092b58b68b|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSLP-165|TSLP-165|Allergan, Inc.|1|Natrelle Inspira TSLP165 cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
09bd92ba-c3bd-49df-8ce6-813f1c599ced|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSL-510|TSL-510|Allergan, Inc.|1|Natrelle Inspira TSL 510cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
ee3b2ca4-9c11-452d-8641-2f85708260cd|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|TSL-200|TSL-200|Allergan, Inc.|1|Natrelle Inspira TSL 200cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
e4abca2a-52fe-4b6a-80a0-fac15b0a1fc5|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-580|SSX-580|Allergan, Inc.|1|Natrelle Inspira SSX 580cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
847af88a-c449-4143-86e3-27a8c2db082b|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-545|SSX-545|Allergan, Inc.|1|Natrelle Inspira SSX 545cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
0bb6c64a-2d54-4917-abf4-67ce50797181|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-495|SSX-495|Allergan, Inc.|1|Natrelle Inspira SSX 495cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
03ba7ba2-6a51-4166-897f-49c0e7c50909|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-445|SSX-445|Allergan, Inc.|1|Natrelle Inspira SSX 445cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
ad3a4702-23cf-47ba-868b-18614a22bcce|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-340|SSX-340|Allergan, Inc.|1|Natrelle Inspira SSX 340cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
423e5547-4248-4211-b773-47f351c939d3|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSX-255|SSX-255|Allergan, Inc.|1|Natrelle Inspira SSX 255cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
460f438f-798c-45f8-b785-7d9a6442ba12|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSF-695|SSF-695|Allergan, Inc.|1|Natrelle Inspira SSF 695cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
c7e73fa8-3b35-497a-85bb-43d583f34ce6|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSF-335|SSF-335|Allergan, Inc.|1|Natrelle Inspira SSF 335cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
069f24be-2abf-46ca-8e94-affacb2b5114|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSF-295|SSF-295|Allergan, Inc.|1|Natrelle Inspira SSF 295cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
ed53b3fe-498c-4094-920f-f374850a5ebf|Published|2017-01-12||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSM-640|SSM-640|Allergan, Inc.|1|Natrelle Inspira SSM 640cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
63755a6b-8e16-41f5-9a1f-44c6ad2dafe6|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSM-175|SSM-175|Allergan, Inc.|1|Natrelle Inspira SSM 175cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
c7a271c9-74c4-44e6-86dc-c5a8b6fffa52|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSLP-440|SSLP-440|Allergan, Inc.|1|Natrelle Inspira SSLP 440cc BI (US)||||||true||true||true|||true|MR Safe|||true|
1fafba4c-a92f-4c0c-896d-a574c58c7dce|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSLP-145|SSLP-145|Allergan, Inc.|1|Natrelle Inspira SSLP 145cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
164d3632-62d2-43c9-93a0-118d1e08b8cb|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSLP-125|SSLP-125|Allergan, Inc.|1|Natrelle Inspira SSLP 125cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
3946e349-79d3-4a6f-abb8-50458c3a6f46|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSL-410|SSL-410|Allergan, Inc.|1|Natrelle Inspira SSL 410cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
8068dbab-5479-48c1-8c81-a261d77e98f5|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSL-290|SSL-290|Allergan, Inc.|1|Natrelle Inspira SSL 290cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
88bf89e5-abf6-4886-8207-e95c048ee291|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSL-230|SSL-230|Allergan, Inc.|1|Natrelle Inspira SSL 230cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
8ff6c367-50da-4f05-be11-1cb81a54631d|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSL-170|SSL-170|Allergan, Inc.|1|Natrelle Inspira SSL 170cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2ff5e6e5-2da6-4b61-9308-c7c7e866eef4|Published|2017-01-11||In Commercial Distribution|Natrelle Inspira SoftTouch Breast Implants|SSL-110|SSL-110|Allergan, Inc.|1|Natrelle Inspira SSL 110cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
0c01dbf9-4e3a-49c8-afa4-8a152f081640|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCX-650|TCX-650|Allergan, Inc.|1|Natrelle Inspira TCX 650cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
f5fc5129-911f-404a-913e-a76905162c49|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCX-495|TCX-495|Allergan, Inc.|1|Natrelle Inspira TCX 495cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
34c69b4a-aa4c-4e7d-a727-884d93f48122|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCX-310|TCX-310|Allergan, Inc.|1|Natrelle Inspira TCX 310cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
1e3a52dc-6d62-4bf1-8de1-44969d417130|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCX-225|TCX-225|Allergan, Inc.|1|Natrelle Inspira TCX 225cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
3b6ca3f4-8dec-4bd3-b440-78289c16b773|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-560|TCF-560|Allergan, Inc.|1|Natrelle Inspira TCF 560cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2b782b5a-9f85-4a3d-851a-ce8da8067c35|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-385|TCF-385|Allergan, Inc.|1|Natrelle Inspira TCF 385cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
57cfcba1-5e53-4140-92c5-349766a4f9d3|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-365|TCF-365|Allergan, Inc.|1|Natrelle Inspira TCF 365cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
59aafc65-8641-4b9c-bd09-67cb5b691414|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-295|TCF-295|Allergan, Inc.|1|Natrelle Inspira TCF 295cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
f372db49-e718-4d29-8488-e8b43a461231|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-265|TCF-265|Allergan, Inc.|1|Natrelle Inspira TCF 265cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
4427b5a8-7e9b-4849-85bf-7e5bbb301bf8|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCF-240|TCF-240|Allergan, Inc.|1|Natrelle Inspira TCF 240cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
bbac0f44-5b0f-4236-902e-e4562945a62d|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-755|TCM-755|Allergan, Inc.|1|Natrelle Inspira TCM 755cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
3a4c069d-57b2-49ae-9ff1-d091c56ed715|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-560|TCM-560|Allergan, Inc.|1|Natrelle Inspira TCM 560cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2480aaff-9cbe-4e72-b0b0-aa9d0393ec4b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-485|TCM-485|Allergan, Inc.|1|Natrelle Inspira TCM 485cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
d74fac01-687c-4a4d-b4fd-7ef28c2c4a54|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-375|TCM-375|Allergan, Inc.|1|Natrelle Inspira TCM 375cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2835b98b-884e-4fb1-927d-b8ddbc4fd1d3|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-360|TCM-360|Allergan, Inc.|1|Natrelle Inspira TCM 360cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
10454000-b541-4f54-bdb1-fb5fee288efc|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|TCM-275|TCM-275|Allergan, Inc.|1|Natrelle Inspira TCM 275cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
